Date,LastTransaction,Max,Min,Avg,%Prom,Amount,BEST,Total,1
16.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.9.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
31.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.8.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.7.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.6.2021,"16,00","16,00","16,00","16,00","0,00",1.3,20.8,20.8,
23.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.6.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
31.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.5.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.4.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
31.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.3.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.2.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.1.2021,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.12.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.11.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
08.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.10.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
15.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
09.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
03.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
02.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
01.9.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
31.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
26.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
25.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
19.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
18.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
12.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
11.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
07.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
06.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
05.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
04.8.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
31.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
30.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
29.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
28.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
27.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
24.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
23.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
22.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
21.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
20.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
17.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
16.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
14.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
13.7.2020,"16,00",,,"16,00","0,00",0.0,0.0,0.0,
10.7.2020,"16,00","16,00","16,00","16,00","-23,81",500.0,8.0,8.0,
09.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
08.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
07.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
06.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
03.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
02.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
01.7.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
30.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
29.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
26.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
25.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
24.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
23.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
22.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
19.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
18.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
17.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
16.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
15.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
12.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
11.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
10.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
09.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
08.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
04.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
03.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
02.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
01.6.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
29.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
28.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
27.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
26.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
22.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
21.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
20.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
19.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
18.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
15.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
14.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
13.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
12.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
11.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
08.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
07.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
06.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
05.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
04.5.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
30.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
29.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
28.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
27.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
24.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
23.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
22.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
21.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
16.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
15.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
14.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
13.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
10.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
09.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
08.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
07.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
06.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
03.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
02.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
01.4.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
31.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
30.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
27.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
26.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
25.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
24.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
23.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
20.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
19.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
18.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
17.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
16.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
13.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
12.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
11.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
10.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
09.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
06.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
05.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
04.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
03.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
02.3.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
28.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
27.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
26.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
25.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
24.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
21.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
20.2.2020,"21,00",,,"21,00","0,00",0.0,0.0,0.0,
